platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter
YouTube,yTdhddxJa0E,jobfairs9,UC_Q5tRo1iFxQQscxDCxKRag,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU online",2025-02-23,56691,453,24,PT30S,https://youtube.com/watch?v=yTdhddxJa0E,college application timeline guide,BHU admission 2025|Banaras Hindu University application tips|BHU entrance exam guide|BHU admission process explained|BHU course details and requirements,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU admission process explained, BHU course details and requirements, BHU scholarship opportunities, BHU eligibi",7220,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU online",61701,0.007990686352331057,0.00042334762131555274,False,98,14,False,False,0.12244897959183673,Micro,2,1,2025Q1
YouTube,Wfdsisk9Uo0,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,"The BEST College Essay I&#39;ve EVER Read (Accepted to Stanford, Georgetown and More!) | The Motif Essay",2025-07-24,53606,1832,116,PT12M5S,https://youtube.com/watch?v=Wfdsisk9Uo0,common app essay that got me accepted,college applications|common app essay|common app|college application essay|college application tips,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=the-best-col,65100,"The BEST College Essay I&#39;ve EVER Read (Accepted to Stanford, Georgetown and More!) | The Motif Essay",74246,0.034175278886691786,0.0021639368727381265,False,104,17,False,True,0.19230769230769232,Mid,7,3,2025Q3
YouTube,PUKquYCINAU,effort to travel,UC_Es3sBoJTDZzTmflji-pyA,AMITY UNIVERSITY Admission Process Complete Guide 2024 | B.tech CSE Admissions AMITY UNIVERSITY 2024,2024-03-04,53177,1181,57,PT1M1S,https://youtube.com/watch?v=PUKquYCINAU,college application timeline guide,,,13400,AMITY UNIVERSITY Admission Process Complete Guide 2024 | B.tech CSE Admissions AMITY UNIVERSITY 2024,66127,0.022208849690655733,0.0010718919833762716,False,100,14,False,False,0.39,Mid,3,1,2024Q1
YouTube,7yNID9pfCpc,harfunmola,UCmnuIJHb7KOg7bJPqEuVFrQ,"FAST University Admission Guide 2024👍|Fast University Eligibility,Entry Test,Fees,Scholarships#fast",2024-01-14,48706,1075,205,PT6M39S,https://youtube.com/watch?v=7yNID9pfCpc,college application timeline guide,fast university admission 2024|fast university eligibility|fast university entry test|fast university fees|fast university scholarships,"Dreaming of attending FAST University? This video is your ultimate guide to the 2024 admissions process!

✔️ Eligibility requirements
✔️ Entry test tips & tricks
✔️ Degrees offered & fee structure
✔️ ",1030,"FAST University Admission Guide 2024👍|Fast University Eligibility,Entry Test,Fees,Scholarships#fast",63556,0.022071202726563464,0.004208927031577219,False,99,8,False,False,0.1414141414141414,Micro,1,1,2024Q1
YouTube,f7oYwYx4JsI,Edvoy ,UCgp_Zx9eOgjhB_bfPrxNJfQ,How to apply to Aston University | 7 step-by-step guide for international students | Edvoy,2025-04-30,44707,17,0,PT4M42S,https://youtube.com/watch?v=f7oYwYx4JsI,college application timeline guide,study in uk|study abroad|study in the uk|how to study abroad|edvoy,"Are you ready to take the first step towards studying at Aston University in the UK? In this detailed guide, we’ll walk you through the entire application process, from researching your course to appl",6430,How to apply to Aston University | 7 step-by-step guide for international students | Edvoy,44877,0.000380253651553448,0.0,False,90,15,False,False,0.044444444444444446,Micro,4,2,2025Q2
YouTube,tEOm6hMjO_Q,Higher Education -Career Guide By Rahul Chandrawal,UCYcTkYDzw-pRIgWXuU2X99g,How to Fill IP University Application Form 2026 | Step by Step Guide,2026-02-02,41734,406,199,PT13M18S,https://youtube.com/watch?v=tEOm6hMjO_Q,college application timeline guide,how to fill ip university application form 2026|ip university cuet application form|ip university application|ip university application form 2026|cuet ip university application form,"In this video, you will learn how to fill the IP University (GGSIPU) Application Form 2026 step by step.
We cover registration, personal details, academic details, course selection, entrance exam sele",242000,How to Fill IP University Application Form 2026 | Step by Step Guide,49774,0.009728279100972828,0.0047682944361911155,False,68,13,False,False,0.14705882352941177,Macro,2,1,2026Q1
YouTube,s3Z81Sgjwac,harfunmola,UCmnuIJHb7KOg7bJPqEuVFrQ,how to get admission in fast university😯 2024| fast university guide 2024 #lahore #fastuniversity,2024-01-14,40784,554,30,PT51S,https://youtube.com/watch?v=s3Z81Sgjwac,college application timeline guide,how to get admission in fast university|fast university guide|how to get admission in fast university lahore|how to get admission in fast university karachi|2024,"In this video, we will discuss everything you need to know about applying to FAST University in 2024. We will cover the admission process, degrees offered, fee structure, infrastructure, scholarships ",1030,how to get admission in fast university😯 2024| fast university guide 2024 #lahore #fastuniversity,46924,0.01358375833660259,0.0007355825814044723,False,97,14,False,False,0.0,Micro,1,1,2024Q1
YouTube,fx9wpiFqodg,Abhinav Kejriwal,UCUDuI7fbT6rlXQ_ro22RL3Q,How I Got Into Harvard and Stanford (you can too!),2024-04-27,38364,972,66,PT6M19S,https://youtube.com/watch?v=fx9wpiFqodg,I got into Harvard here's how,get into stanford 2024|get into harvard 2024|stanford indian students|ivy league mba|indian engineer mba,"Thinking of studying business at Harvard, Stanford, or any of the top business schools? Here’s how I did it. Before you start your business school journey, setting the right intention, having the righ",3250,How I Got Into Harvard and Stanford (you can too!),49404,0.025336252736940883,0.0017203628401626526,False,50,10,False,True,0.12,Micro,4,2,2024Q2
YouTube,mNwx08OVoRE,The Career Counter,UC0446rGKtsHO4AYPAOPEWxQ,How to Write a High School Resume,2024-03-21,37932,245,15,PT13M28S,https://youtube.com/watch?v=mNwx08OVoRE,how to build college resume high school,resume|resumewriting|job search|highschool|highschoollife,"Create a professional, polished high school resume in minutes! 
High school resume template - DOWNLOAD TODAY:
https://thecareercounter.com/product/student-resume-template-package/

 Our step-by-step v",356,How to Write a High School Resume,40682,0.006458926500052726,0.00039544447959506484,False,33,7,False,False,0.15151515151515152,Nano,3,1,2024Q1
YouTube,CTPcRy1AA5c,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,How Admissions Officers Accept Applicants ✅,2025-01-04,35430,2158,11,PT46S,https://youtube.com/watch?v=CTPcRy1AA5c,college admissions consultant review,,"Admission officers will HATE me for revealing this🤫⬇️

**Disclaimer: The admissions process is different for every school. This is a general framework many colleges follow.**

After submitting your ap",714000,How Admissions Officers Accept Applicants ✅,57230,0.060908834321196724,0.00031047135196161446,False,43,6,False,False,0.11627906976744186,Macro,1,1,2025Q1
YouTube,9Y8NXC8CSJ8,Vivek NISER | SciAstra,UCkf5qWO4oNXfrrAWOsNHbmw,"Get into Harvard, Stanford Even After 12th....Here&#39;s How",2025-09-13,33892,1064,64,PT22S,https://youtube.com/watch?v=9Y8NXC8CSJ8,I got into Harvard here's how,Olympiad|Olympiad preparation|NSE|NSEP|INMO,"Get into Harvard, Stanford Even After 12th....Here's How

#olympiad #nse #studytips #education #student",331000,"Get into Harvard, Stanford Even After 12th....Here&#39;s How",45812,0.03139383925410126,0.0018883512333293993,False,60,8,False,False,0.11666666666666667,Macro,9,3,2025Q3
YouTube,rUaVLPuBnzs,Unlearn With Ajmal,UCWHZpaJy4BFGbMOduRDNvVg,How to get into Harvard University? ! Click here if you need motivation in life ! | Hanan Fathima,2025-08-14,33835,834,147,PT53M26S,https://youtube.com/watch?v=rUaVLPuBnzs,I got into Harvard here's how,education|entrance|JEE|NEET|IIT,"After completing her MS from IISER Berhampur - Hanan Fathima is flying to Harvard for her fully funded PhD. Here is the extra ordinary journey which can inspire many of us..

For more details on XandY",112000,How to get into Harvard University? ! Click here if you need motivation in life ! | Hanan Fathima,45115,0.024649032067385845,0.004344613565834195,False,97,19,True,True,0.061855670103092786,Macro,8,3,2025Q3
YouTube,prTo1nFz8Hk,World EdX - Study Abroad,UCiMCRP64qNnPBGNy61ht51g,"Imperial College London Review 2024 | Courses, QS Ranking, Placement",2024-07-01,33456,797,15,PT56S,https://youtube.com/watch?v=prTo1nFz8Hk,college admissions consultant review,,#worldedx #imperialCollegeLondon #StudyAbroad,5770,"Imperial College London Review 2024 | Courses, QS Ranking, Placement",41726,0.02382233381157341,0.0004483500717360115,False,68,10,False,False,0.1323529411764706,Micro,7,3,2024Q3
YouTube,xrsaK7fZ4P8,elaine,UCDoBu4sJlDotV80C-tmM97w,"chalant asian girl’s guide to college apps | stats, ecs, awards, that got me into Duke, UCLA + more!",2025-07-25,32921,1053,78,PT13M24S,https://youtube.com/watch?v=xrsaK7fZ4P8,college application timeline guide,,"Sorry huzz, I will not be dropping my snap or number #sad 

Here’s the video you’ve all been waiting for! Watch me spill everything —from things I wish I knew for college applications, writing the Com",3110,"chalant asian girl’s guide to college apps | stats, ecs, awards, that got me into Duke, UCLA + more!",45011,0.03198566264694268,0.0023693083442179763,False,100,19,False,True,0.05,Micro,7,3,2025Q3
YouTube,No77pj7mJ5M,CATKing,UC4eEFUtZeW6iOqH8e9e0CyQ,Complete Guide to MICAT &amp; MICA College | Top Marketing MBA Bschool,2025-08-08,32393,1160,19,PT1M2S,https://youtube.com/watch?v=No77pj7mJ5M,college application timeline guide,best cat preparation|cat entrance exam preparation|cat entrance exam|cat 2025 preparation strategy|cat exam preparation,"Hello Everyone 
Welcome to CATKing Channel 
Thinking about cracking MICAT and joining MICA, one of India’s top marketing-focused MBA colleges? This video provides a  insights into MICA’s unique cultur",571000,Complete Guide to MICAT &amp; MICA College | Top Marketing MBA Bschool,44373,0.03581020590868397,0.0005865464760905133,False,70,12,False,False,0.2571428571428571,Macro,8,3,2025Q3
YouTube,-e_G3JQeIjk,Limmytalks,UCNJS6U4h4oo-0q6OsMpu4Ag,Valedictorian with perfect SAT REJECTED from EVERY university,2023-10-26,30591,621,0,PT1M31S,https://youtube.com/watch?v=-e_G3JQeIjk,rejected from every college what I learned,College|college admission|college admission tips|applying to usa|university,"If you're a high school student and want to better understand how strong your application is, what your chances are to 40+ universities, and how to improve your application, go to dreamschool.ai and s",78600,Valedictorian with perfect SAT REJECTED from EVERY university,36801,0.02030008826125331,0.0,False,61,8,False,False,0.2786885245901639,Mid,10,4,2023Q4
YouTube,15QIwkpCR8U,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,How to Get Into Summer Research Programs for High Schoolers 🔬,2024-02-11,27577,696,6,PT33S,https://youtube.com/watch?v=15QIwkpCR8U,summer programs for high school students,rishab jain,"WATCH NEXT: https://youtu.be/IyYxvvDaXBg

GET THE COURSE: https://rishabacademy.com

CONTACT / DM ME / FOLLOW SOCIALS:
join the Discord to meet like-minded students: https://discord.gg/yTvY3JyFZ2
conn",41400,How to Get Into Summer Research Programs for High Schoolers 🔬,34657,0.025238423323784315,0.0002175726148602096,False,61,11,False,False,0.13114754098360656,Mid,2,1,2024Q1
YouTube,Qoa9kAkSVhE,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,Low GPA? Here’s How to Still Get Into Top Colleges. 🎓,2025-02-07,26324,1779,39,PT1M22S,https://youtube.com/watch?v=Qoa9kAkSVhE,I got into Harvard here's how,,"Apply to work with my team of NACAC and IECA certified admissions counselors: https://inspirateconsulting.net

Join a FREE community of ambitious students: https://4148-inspirateconsulting.systeme.io/",50700,Low GPA? Here’s How to Still Get Into Top Colleges. 🎓,44894,0.06758091475459657,0.0014815377602188117,False,53,11,True,False,0.20754716981132076,Mid,2,1,2025Q1
YouTube,83-V_zUe0aI,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,5 Worst Places To Volunteer As A High School Freshman,2025-03-14,23969,761,12,PT57S,https://youtube.com/watch?v=83-V_zUe0aI,volunteer opportunities for college apps,,"Always check to make sure the volunteer organization you're working with is legitimate! To verify a volunteer organization's legitimacy, check their registration with government bodies or recognized i",12700,5 Worst Places To Volunteer As A High School Freshman,31819,0.031749342901247445,0.0005006466686136259,False,53,10,False,False,0.16981132075471697,Mid,3,1,2025Q1
YouTube,6eX2cVTkMFU,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Top 5 Places To Volunteer As A High School Freshman,2025-03-17,23774,1133,19,PT55S,https://youtube.com/watch?v=6eX2cVTkMFU,volunteer opportunities for college apps,,"Always check to make sure the volunteer organization you're working with is legitimate! To verify a volunteer organization's legitimacy, check their registration with government bodies or recognized i",12700,Top 5 Places To Volunteer As A High School Freshman,35484,0.04765710439976445,0.0007991923950534197,False,51,10,False,False,0.17647058823529413,Mid,3,1,2025Q1
YouTube,_ggIQcVCA78,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,How I Easily Landed 2 Summer Internships (And Got Published),2025-02-02,23266,1044,53,PT13M4S,https://youtube.com/watch?v=_ggIQcVCA78,summer programs for high school students,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

Email Template As Promised: https://docs.google.com/document/d/1FpEGTg66zdiSNm3h8OtpNzj8Oq8tf0r9aGDOD-eNnpI/edit?usp=sharing

",102000,How I Easily Landed 2 Summer Internships (And Got Published),34766,0.04487234591249033,0.0022780022350210607,False,60,10,False,False,0.15,Macro,2,1,2025Q1
YouTube,dHFek9HSSIg,Fine Girl Abroad,UC4vnLB-iduteSUrBSB9LSyw,"University of Palermo Admission Guide 2026 | Low Tuition, No App Fee, Scholarships Available",2026-01-20,23067,629,353,PT19M46S,https://youtube.com/watch?v=dHFek9HSSIg,college application timeline guide,,"If you’re planning to study in Italy, the University of Palermo is currently one of the best options for international students — especially because it’s open for applications, charges no application ",4880,"University of Palermo Admission Guide 2026 | Low Tuition, No App Fee, Scholarships Available",36417,0.027268392075259027,0.015303247062903716,False,92,14,False,False,0.11956521739130435,Micro,1,1,2026Q1
YouTube,257BHhn4tBc,nihal sir,UCjqptBXrc_dlfRME6KWWhMw,Farook College Calicut UG Admission 2025 – Complete Guide | Farook College Admission Process,2025-05-29,22790,267,121,PT6M16S,https://youtube.com/watch?v=257BHhn4tBc,college application timeline guide,Farook College Admission 2025|Farook College Calicut|Farook College UG Admission|Farook College Application 2025|Farook College Admission Process,"Are you planning to apply for Farook College, Calicut UG Admission 2025? In this video, I explain the complete admission process step-by-step, including:

✅ How to apply online
✅ Important dates & dea",36700,Farook College Calicut UG Admission 2025 – Complete Guide | Farook College Admission Process,27880,0.011715664765247916,0.005309346204475647,False,92,14,False,False,0.13043478260869565,Mid,5,2,2025Q2
